especie,latitude_centro,latitude_min,latitude_max,regiao_geografica,codigo,categoria
Pontoporia blainvillei,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Pontoporia blainvillei,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pontoporia blainvillei,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pontoporia blainvillei,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pontoporia blainvillei,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Pontoporia blainvillei,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Pontoporia blainvillei,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Pontoporia blainvillei,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Pontoporia blainvillei,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Pontoporia blainvillei,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Berardius bairdii,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Berardius bairdii,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Berardius bairdii,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Berardius bairdii,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Berardius bairdii,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Berardius bairdii,62.5,60.0,65.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Berardius bairdii,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Berardius bairdii,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Berardius bairdii,47.5,45.0,50.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Berardius bairdii,42.5,40.0,45.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Berardius bairdii,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Berardius bairdii,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Berardius bairdii,27.5,25.0,30.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Berardius bairdii,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Berardius bairdii,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Berardius bairdii,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Berardius bairdii,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Berardius bairdii,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Berardius bairdii,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Berardius bairdii,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Berardius bairdii,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Berardius bairdii,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Berardius bairdii,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Berardius bairdii,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Berardius bairdii,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Hyperoodon ampullatus,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Hyperoodon ampullatus,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Hyperoodon ampullatus,77.5,75.0,80.0,Artico,1,distribuicao_prevista
Hyperoodon ampullatus,72.5,70.0,75.0,Artico,2,coberto_por_censo
Hyperoodon ampullatus,67.5,65.0,70.0,Artico,2,coberto_por_censo
Hyperoodon ampullatus,62.5,60.0,65.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Hyperoodon ampullatus,57.5,55.0,60.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Hyperoodon ampullatus,52.5,50.0,55.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Hyperoodon ampullatus,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Hyperoodon ampullatus,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Hyperoodon ampullatus,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Hyperoodon ampullatus,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Hyperoodon ampullatus,27.5,25.0,30.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Hyperoodon ampullatus,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Hyperoodon ampullatus,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon ampullatus,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon ampullatus,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon ampullatus,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon ampullatus,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Hyperoodon ampullatus,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Hyperoodon ampullatus,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Hyperoodon ampullatus,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Hyperoodon ampullatus,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Hyperoodon ampullatus,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Hyperoodon ampullatus,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Hyperoodon planifrons,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Hyperoodon planifrons,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Hyperoodon planifrons,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Hyperoodon planifrons,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Hyperoodon planifrons,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Hyperoodon planifrons,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,42.5,40.0,45.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,37.5,35.0,40.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,32.5,30.0,35.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,27.5,25.0,30.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Hyperoodon planifrons,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon planifrons,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon planifrons,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon planifrons,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon planifrons,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Hyperoodon planifrons,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Hyperoodon planifrons,-52.5,-55.0,-50.0,Subantartico,1,distribuicao_prevista
Hyperoodon planifrons,-57.5,-60.0,-55.0,Subantartico,1,distribuicao_prevista
Hyperoodon planifrons,-62.5,-65.0,-60.0,Subantartico,2,coberto_por_censo
Hyperoodon planifrons,-67.5,-70.0,-65.0,Antartica,2,coberto_por_censo
Hyperoodon planifrons,-72.5,-75.0,-70.0,Antartica,2,coberto_por_censo
Hyperoodon planifrons,-77.5,-80.0,-75.0,Antartica,2,coberto_por_censo
Indopacetus pacificus,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Indopacetus pacificus,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Indopacetus pacificus,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Indopacetus pacificus,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Indopacetus pacificus,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Indopacetus pacificus,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Indopacetus pacificus,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Indopacetus pacificus,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Indopacetus pacificus,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Indopacetus pacificus,42.5,40.0,45.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Indopacetus pacificus,37.5,35.0,40.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Indopacetus pacificus,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Indopacetus pacificus,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Indopacetus pacificus,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Indopacetus pacificus,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Indopacetus pacificus,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Indopacetus pacificus,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Indopacetus pacificus,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Indopacetus pacificus,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Indopacetus pacificus,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Indopacetus pacificus,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Indopacetus pacificus,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Indopacetus pacificus,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Indopacetus pacificus,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Indopacetus pacificus,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Indopacetus pacificus,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Mesoplodon densirostris,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Mesoplodon densirostris,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Mesoplodon densirostris,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Mesoplodon densirostris,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Mesoplodon densirostris,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Mesoplodon densirostris,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Mesoplodon densirostris,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Mesoplodon densirostris,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Mesoplodon densirostris,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Mesoplodon densirostris,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Mesoplodon densirostris,37.5,35.0,40.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Mesoplodon densirostris,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Mesoplodon densirostris,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Mesoplodon densirostris,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Mesoplodon densirostris,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Mesoplodon densirostris,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Mesoplodon densirostris,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Mesoplodon densirostris,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Mesoplodon densirostris,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Mesoplodon densirostris,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Mesoplodon densirostris,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Mesoplodon densirostris,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Mesoplodon densirostris,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Mesoplodon densirostris,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Mesoplodon densirostris,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Ziphius cavirostris,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Ziphius cavirostris,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Ziphius cavirostris,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Ziphius cavirostris,72.5,70.0,75.0,Artico,1,distribuicao_prevista
Ziphius cavirostris,67.5,65.0,70.0,Artico,1,distribuicao_prevista
Ziphius cavirostris,62.5,60.0,65.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Ziphius cavirostris,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Ziphius cavirostris,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Ziphius cavirostris,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Ziphius cavirostris,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Ziphius cavirostris,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Ziphius cavirostris,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Ziphius cavirostris,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Ziphius cavirostris,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Ziphius cavirostris,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Ziphius cavirostris,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Ziphius cavirostris,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Ziphius cavirostris,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Ziphius cavirostris,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Ziphius cavirostris,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Ziphius cavirostris,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Ziphius cavirostris,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Ziphius cavirostris,-52.5,-55.0,-50.0,Subantartico,1,distribuicao_prevista
Ziphius cavirostris,-57.5,-60.0,-55.0,Subantartico,1,distribuicao_prevista
Ziphius cavirostris,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Ziphius cavirostris,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Ziphius cavirostris,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Ziphius cavirostris,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
